MatchID,Season,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeCorners,AwayCorners,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,HadStatError,HomeWin,AwayWin,Draw,Result,HomePoints,AwayPoints,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,YellowCardsDiff,RedCardsDiff,GoalDiff,HalfTimeGoalDiff,TotalGoals,HomeShotAccuracy,HomeConversion,AwayShotAccuracy,AwayConversion,ShotAccuracyDiff
7921,2021/22,2021-09-11,Arsenal,Norwich,1,0,H,0,0,D,30.0,10.0,7.0,1.0,8,4,9,11,1,2,0,0,False,1,0,0,HomeWin,3,0,20.0,6.0,4,-2,-1,0,1,0,1,0.23333333333333334,0.14285714285714285,0.1,0.0,0.13333333333333333
7922,2021/22,2021-09-11,Brentford,Brighton,0,1,A,0,0,D,7.0,4.0,1.0,2.0,1,6,9,12,3,2,0,0,False,0,1,0,AwayWin,0,3,3.0,-1.0,-5,-3,1,0,-1,0,1,0.14285714285714285,0.0,0.5,0.5,-0.35714285714285715
7923,2021/22,2021-09-11,Chelsea,Aston Villa,3,0,H,1,0,H,12.0,18.0,4.0,6.0,4,11,11,11,1,4,0,0,False,1,0,0,HomeWin,3,0,-6.0,-2.0,-7,0,-3,0,3,1,3,0.3333333333333333,0.75,0.3333333333333333,0.0,0.0
7924,2021/22,2021-09-11,Crystal Palace,Tottenham,3,0,H,0,0,D,18.0,2.0,4.0,1.0,8,2,13,15,2,1,0,1,False,1,0,0,HomeWin,3,0,16.0,3.0,6,-2,1,-1,3,0,3,0.2222222222222222,0.75,0.5,0.0,-0.2777777777777778
7925,2021/22,2021-09-11,Leicester,Man City,0,1,A,0,0,D,6.0,25.0,1.0,8.0,5,8,4,11,1,2,0,0,False,0,1,0,AwayWin,0,3,-19.0,-7.0,-3,-7,-1,0,-1,0,1,0.16666666666666666,0.0,0.32,0.125,-0.15333333333333335
7926,2021/22,2021-09-11,Man United,Newcastle,4,1,H,1,0,H,21.0,12.0,7.0,3.0,7,3,9,2,1,0,0,0,False,1,0,0,HomeWin,3,0,9.0,4.0,4,7,1,0,3,1,5,0.3333333333333333,0.5714285714285714,0.25,0.3333333333333333,0.08333333333333331
7927,2021/22,2021-09-11,Southampton,West Ham,0,0,D,0,0,D,11.0,13.0,3.0,3.0,5,4,10,12,3,1,0,1,False,0,0,1,Draw,1,1,-2.0,0.0,1,-2,2,-1,0,0,0,0.2727272727272727,0.0,0.23076923076923078,0.0,0.041958041958041925
7928,2021/22,2021-09-11,Watford,Wolves,0,2,A,0,0,D,6.0,14.0,2.0,5.0,6,8,15,13,3,3,0,0,False,0,1,0,AwayWin,0,3,-8.0,-3.0,-2,2,0,0,-2,0,2,0.3333333333333333,0.0,0.35714285714285715,0.4,-0.023809523809523836
7929,2021/22,2021-09-12,Leeds,Liverpool,0,3,A,0,1,A,9.0,30.0,4.0,9.0,2,11,9,8,2,1,1,0,False,0,1,0,AwayWin,0,3,-21.0,-5.0,-9,1,1,1,-3,-1,3,0.4444444444444444,0.0,0.3,0.3333333333333333,0.14444444444444443
7930,2021/22,2021-09-13,Everton,Burnley,3,1,H,0,0,D,14.0,11.0,6.0,6.0,4,6,3,6,1,1,0,0,False,1,0,0,HomeWin,3,0,3.0,0.0,-2,-3,0,0,2,0,4,0.42857142857142855,0.5,0.5454545454545454,0.16666666666666666,-0.11688311688311687
7931,2021/22,2021-09-17,Newcastle,Leeds,1,1,D,1,1,D,17.0,22.0,7.0,9.0,4,5,9,11,2,2,0,0,False,0,0,1,Draw,1,1,-5.0,-2.0,-1,-2,0,0,0,0,2,0.4117647058823529,0.14285714285714285,0.4090909090909091,0.1111111111111111,0.0026737967914438054
7932,2021/22,2021-09-18,Aston Villa,Everton,3,0,H,0,0,D,15.0,11.0,3.0,1.0,5,4,7,10,1,1,0,0,False,1,0,0,HomeWin,3,0,4.0,2.0,1,-3,0,0,3,0,3,0.2,1.0,0.09090909090909091,0.0,0.1090909090909091
7933,2021/22,2021-09-18,Burnley,Arsenal,0,1,A,0,1,A,18.0,13.0,3.0,3.0,8,3,9,8,2,1,0,0,False,0,1,0,AwayWin,0,3,5.0,0.0,5,1,1,0,-1,-1,1,0.16666666666666666,0.0,0.23076923076923078,0.3333333333333333,-0.06410256410256412
7934,2021/22,2021-09-18,Liverpool,Crystal Palace,3,0,H,1,0,H,25.0,13.0,10.0,2.0,10,5,17,11,3,1,0,0,False,1,0,0,HomeWin,3,0,12.0,8.0,5,6,2,0,3,1,3,0.4,0.3,0.15384615384615385,0.0,0.24615384615384617
7935,2021/22,2021-09-18,Man City,Southampton,0,0,D,0,0,D,18.0,10.0,1.0,2.0,8,5,5,12,0,2,0,0,False,0,0,1,Draw,1,1,8.0,-1.0,3,-7,-2,0,0,0,0,0.05555555555555555,0.0,0.2,0.0,-0.14444444444444446
7936,2021/22,2021-09-18,Norwich,Watford,1,3,A,1,1,D,12.0,12.0,5.0,8.0,4,8,10,14,1,1,0,0,False,0,1,0,AwayWin,0,3,0.0,-3.0,-4,-4,0,0,-2,0,4,0.4166666666666667,0.2,0.6666666666666666,0.375,-0.24999999999999994
7937,2021/22,2021-09-18,Wolves,Brentford,0,2,A,0,2,A,11.0,9.0,0.0,3.0,4,2,10,7,4,2,0,1,False,0,1,0,AwayWin,0,3,2.0,-3.0,2,3,2,-1,-2,-2,2,0.0,,0.3333333333333333,0.6666666666666666,-0.3333333333333333
7938,2021/22,2021-09-19,Brighton,Leicester,2,1,H,1,0,H,12.0,14.0,5.0,3.0,4,9,8,10,2,1,0,0,False,1,0,0,HomeWin,3,0,-2.0,2.0,-5,-2,1,0,1,1,3,0.4166666666666667,0.4,0.21428571428571427,0.3333333333333333,0.2023809523809524
7939,2021/22,2021-09-19,Tottenham,Chelsea,0,3,A,0,0,D,8.0,20.0,2.0,10.0,5,11,4,15,0,1,0,0,False,0,1,0,AwayWin,0,3,-12.0,-8.0,-6,-11,-1,0,-3,0,3,0.25,0.0,0.5,0.3,-0.25
7940,2021/22,2021-09-19,West Ham,Man United,1,2,A,1,1,D,13.0,17.0,4.0,10.0,2,11,5,8,0,0,0,0,False,0,1,0,AwayWin,0,3,-4.0,-6.0,-9,-3,0,0,-1,0,3,0.3076923076923077,0.25,0.5882352941176471,0.2,-0.28054298642533937
7941,2021/22,2021-09-25,Brentford,Liverpool,3,3,D,1,1,D,12.0,16.0,4.0,6.0,2,11,8,7,1,1,0,0,False,0,0,1,Draw,1,1,-4.0,-2.0,-9,1,0,0,0,0,6,0.3333333333333333,0.75,0.375,0.5,-0.041666666666666685
7942,2021/22,2021-09-25,Chelsea,Man City,0,1,A,0,0,D,5.0,15.0,0.0,4.0,4,13,12,10,3,2,0,0,False,0,1,0,AwayWin,0,3,-10.0,-4.0,-9,2,1,0,-1,0,1,0.0,,0.26666666666666666,0.25,-0.26666666666666666
7943,2021/22,2021-09-25,Everton,Norwich,2,0,H,1,0,H,11.0,10.0,4.0,2.0,6,4,12,9,2,3,0,0,False,1,0,0,HomeWin,3,0,1.0,2.0,2,3,-1,0,2,1,2,0.36363636363636365,0.5,0.2,0.0,0.16363636363636364
7944,2021/22,2021-09-25,Leeds,West Ham,1,2,A,1,0,H,15.0,20.0,5.0,7.0,5,7,10,6,3,2,0,0,False,0,1,0,AwayWin,0,3,-5.0,-2.0,-2,4,1,0,-1,1,3,0.3333333333333333,0.2,0.35,0.2857142857142857,-0.016666666666666663
7945,2021/22,2021-09-25,Leicester,Burnley,2,2,D,1,2,A,22.0,9.0,5.0,3.0,8,4,10,8,2,4,0,0,False,0,0,1,Draw,1,1,13.0,2.0,4,2,-2,0,0,-1,4,0.22727272727272727,0.4,0.3333333333333333,0.6666666666666666,-0.10606060606060605
7946,2021/22,2021-09-25,Man United,Aston Villa,0,1,A,0,0,D,28.0,7.0,4.0,3.0,5,5,9,13,2,2,0,0,False,0,1,0,AwayWin,0,3,21.0,1.0,0,-4,0,0,-1,0,1,0.14285714285714285,0.0,0.42857142857142855,0.3333333333333333,-0.2857142857142857
7947,2021/22,2021-09-25,Watford,Newcastle,1,1,D,0,1,A,15.0,20.0,4.0,6.0,5,6,19,12,4,3,0,0,False,0,0,1,Draw,1,1,-5.0,-2.0,-1,7,1,0,0,-1,2,0.26666666666666666,0.25,0.3,0.16666666666666666,-0.033333333333333326
7948,2021/22,2021-09-26,Arsenal,Tottenham,3,1,H,3,0,H,12.0,10.0,7.0,4.0,4,4,12,13,2,1,0,0,False,1,0,0,HomeWin,3,0,2.0,3.0,0,-1,1,0,2,3,4,0.5833333333333334,0.42857142857142855,0.4,0.25,0.18333333333333335
7949,2021/22,2021-09-26,Southampton,Wolves,0,1,A,0,0,D,18.0,5.0,6.0,3.0,5,5,12,8,0,0,0,0,False,0,1,0,AwayWin,0,3,13.0,3.0,0,4,0,0,-1,0,1,0.3333333333333333,0.0,0.6,0.3333333333333333,-0.26666666666666666
7950,2021/22,2021-09-27,Crystal Palace,Brighton,1,1,D,1,0,H,8.0,8.0,3.0,4.0,6,5,12,10,2,3,0,0,False,0,0,1,Draw,1,1,0.0,-1.0,1,2,-1,0,0,1,2,0.375,0.3333333333333333,0.5,0.25,-0.125
7951,2021/22,2021-10-02,Brighton,Arsenal,0,0,D,0,0,D,21.0,8.0,2.0,2.0,8,5,8,5,2,1,0,0,False,0,0,1,Draw,1,1,13.0,0.0,3,3,1,0,0,0,0,0.09523809523809523,0.0,0.25,0.0,-0.15476190476190477
7952,2021/22,2021-10-02,Burnley,Norwich,0,0,D,0,0,D,14.0,10.0,4.0,2.0,9,5,13,3,5,2,0,0,False,0,0,1,Draw,1,1,4.0,2.0,4,10,3,0,0,0,0,0.2857142857142857,0.0,0.2,0.0,0.08571428571428569
7953,2021/22,2021-10-02,Chelsea,Southampton,3,1,H,1,0,H,20.0,6.0,9.0,2.0,7,2,11,13,1,3,0,1,False,1,0,0,HomeWin,3,0,14.0,7.0,5,-2,-2,-1,2,1,4,0.45,0.3333333333333333,0.3333333333333333,0.5,0.1166666666666667
7954,2021/22,2021-10-02,Leeds,Watford,1,0,H,1,0,H,20.0,5.0,4.0,1.0,6,3,10,16,0,3,0,0,False,1,0,0,HomeWin,3,0,15.0,3.0,3,-6,-3,0,1,1,1,0.2,0.25,0.2,0.0,0.0
7955,2021/22,2021-10-02,Man United,Everton,1,1,D,1,0,H,13.0,12.0,6.0,2.0,10,1,10,9,1,1,0,0,False,0,0,1,Draw,1,1,1.0,4.0,9,1,0,0,0,1,2,0.46153846153846156,0.16666666666666666,0.16666666666666666,0.5,0.29487179487179493
7956,2021/22,2021-10-02,Wolves,Newcastle,2,1,H,1,1,D,7.0,8.0,3.0,2.0,0,4,15,5,0,2,0,0,False,1,0,0,HomeWin,3,0,-1.0,1.0,-4,10,-2,0,1,0,3,0.42857142857142855,0.6666666666666666,0.25,0.5,0.17857142857142855
7957,2021/22,2021-10-03,Crystal Palace,Leicester,2,2,D,0,2,A,18.0,9.0,4.0,5.0,1,3,15,11,2,3,0,0,False,0,0,1,Draw,1,1,9.0,-1.0,-2,4,-1,0,0,-2,4,0.2222222222222222,0.5,0.5555555555555556,0.4,-0.33333333333333337
7958,2021/22,2021-10-03,Liverpool,Man City,2,2,D,0,0,D,6.0,12.0,4.0,3.0,3,4,10,12,3,3,0,0,False,0,0,1,Draw,1,1,-6.0,1.0,-1,-2,0,0,0,0,4,0.6666666666666666,0.5,0.25,0.6666666666666666,0.41666666666666663
7959,2021/22,2021-10-03,Tottenham,Aston Villa,2,1,H,1,0,H,17.0,14.0,8.0,3.0,5,8,11,14,2,1,0,0,False,1,0,0,HomeWin,3,0,3.0,5.0,-3,-3,1,0,1,1,3,0.47058823529411764,0.25,0.21428571428571427,0.3333333333333333,0.25630252100840334
7960,2021/22,2021-10-03,West Ham,Brentford,1,2,A,0,1,A,18.0,13.0,5.0,6.0,11,6,16,13,2,3,0,0,False,0,1,0,AwayWin,0,3,5.0,-1.0,5,3,-1,0,-1,-1,3,0.2777777777777778,0.2,0.46153846153846156,0.3333333333333333,-0.18376068376068377
7961,2021/22,2021-10-16,Aston Villa,Wolves,2,3,A,0,0,D,14.0,9.0,5.0,4.0,6,7,8,17,2,3,0,0,False,0,1,0,AwayWin,0,3,5.0,1.0,-1,-9,-1,0,-1,0,5,0.35714285714285715,0.4,0.4444444444444444,0.75,-0.08730158730158727
7962,2021/22,2021-10-16,Brentford,Chelsea,0,1,A,0,1,A,17.0,5.0,7.0,1.0,5,5,13,8,1,1,0,0,False,0,1,0,AwayWin,0,3,12.0,6.0,0,5,0,0,-1,-1,1,0.4117647058823529,0.0,0.2,1.0,0.2117647058823529
7963,2021/22,2021-10-16,Leicester,Man United,4,2,H,1,1,D,22.0,18.0,11.0,6.0,4,3,5,17,0,3,0,0,False,1,0,0,HomeWin,3,0,4.0,5.0,1,-12,-3,0,2,0,6,0.5,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.16666666666666669
7964,2021/22,2021-10-16,Man City,Burnley,2,0,H,1,0,H,15.0,7.0,6.0,2.0,6,2,11,5,1,0,0,0,False,1,0,0,HomeWin,3,0,8.0,4.0,4,6,1,0,2,1,2,0.4,0.3333333333333333,0.2857142857142857,0.0,0.11428571428571432
7965,2021/22,2021-10-16,Norwich,Brighton,0,0,D,0,0,D,15.0,11.0,3.0,3.0,8,4,5,14,3,5,0,0,False,0,0,1,Draw,1,1,4.0,0.0,4,-9,-2,0,0,0,0,0.2,0.0,0.2727272727272727,0.0,-0.0727272727272727
7966,2021/22,2021-10-16,Southampton,Leeds,1,0,H,0,0,D,19.0,3.0,5.0,0.0,8,1,16,14,2,3,0,0,False,1,0,0,HomeWin,3,0,16.0,5.0,7,2,-1,0,1,0,1,0.2631578947368421,0.2,0.0,,0.2631578947368421
7967,2021/22,2021-10-16,Watford,Liverpool,0,5,A,0,2,A,6.0,19.0,2.0,8.0,1,9,4,10,0,0,0,0,False,0,1,0,AwayWin,0,3,-13.0,-6.0,-8,-6,0,0,-5,-2,5,0.3333333333333333,0.0,0.42105263157894735,0.625,-0.08771929824561403
7968,2021/22,2021-10-17,Everton,West Ham,0,1,A,0,0,D,15.0,16.0,2.0,4.0,7,9,3,3,0,2,0,0,False,0,1,0,AwayWin,0,3,-1.0,-2.0,-2,0,-2,0,-1,0,1,0.13333333333333333,0.0,0.25,0.25,-0.11666666666666667
7969,2021/22,2021-10-17,Newcastle,Tottenham,2,3,A,1,3,A,7.0,14.0,1.0,4.0,2,9,13,4,4,1,1,0,False,0,1,0,AwayWin,0,3,-7.0,-3.0,-7,9,3,1,-1,-2,5,0.14285714285714285,2.0,0.2857142857142857,0.75,-0.14285714285714285
7970,2021/22,2021-10-18,Arsenal,Crystal Palace,2,2,D,1,0,H,17.0,9.0,6.0,6.0,6,4,7,4,1,1,0,0,False,0,0,1,Draw,1,1,8.0,0.0,2,3,0,0,0,1,4,0.35294117647058826,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.31372549019607837
7971,2021/22,2021-10-22,Arsenal,Aston Villa,3,1,H,2,0,H,22.0,10.0,9.0,4.0,7,4,17,10,2,5,0,0,False,1,0,0,HomeWin,3,0,12.0,5.0,3,7,-3,0,2,2,4,0.4090909090909091,0.3333333333333333,0.4,0.25,0.009090909090909094
7972,2021/22,2021-10-23,Brighton,Man City,1,4,A,0,3,A,10.0,23.0,5.0,14.0,7,6,10,6,2,3,0,0,False,0,1,0,AwayWin,0,3,-13.0,-9.0,1,4,-1,0,-3,-3,5,0.5,0.2,0.6086956521739131,0.2857142857142857,-0.10869565217391308
7973,2021/22,2021-10-23,Chelsea,Norwich,7,0,H,3,0,H,23.0,3.0,13.0,1.0,5,0,14,16,0,2,0,1,False,1,0,0,HomeWin,3,0,20.0,12.0,5,-2,-2,-1,7,3,7,0.5652173913043478,0.5384615384615384,0.3333333333333333,0.0,0.23188405797101447
7974,2021/22,2021-10-23,Crystal Palace,Newcastle,1,1,D,0,0,D,15.0,6.0,3.0,2.0,3,7,13,9,3,4,0,0,False,0,0,1,Draw,1,1,9.0,1.0,-4,4,-1,0,0,0,2,0.2,0.3333333333333333,0.3333333333333333,0.5,-0.1333333333333333
7975,2021/22,2021-10-23,Everton,Watford,2,5,A,1,1,D,15.0,20.0,4.0,8.0,3,5,9,13,4,3,0,0,False,0,1,0,AwayWin,0,3,-5.0,-4.0,-2,-4,1,0,-3,0,7,0.26666666666666666,0.5,0.4,0.625,-0.13333333333333336
7976,2021/22,2021-10-23,Leeds,Wolves,1,1,D,0,1,A,18.0,8.0,4.0,4.0,6,3,15,14,2,3,0,0,False,0,0,1,Draw,1,1,10.0,0.0,3,1,-1,0,0,-1,2,0.2222222222222222,0.25,0.5,0.25,-0.2777777777777778
7977,2021/22,2021-10-23,Southampton,Burnley,2,2,D,1,1,D,16.0,9.0,4.0,5.0,6,2,10,11,1,3,0,0,False,0,0,1,Draw,1,1,7.0,-1.0,4,-1,-2,0,0,0,4,0.25,0.5,0.5555555555555556,0.4,-0.3055555555555556
7978,2021/22,2021-10-24,Brentford,Leicester,1,2,A,0,1,A,15.0,10.0,5.0,6.0,9,2,13,7,1,1,0,0,False,0,1,0,AwayWin,0,3,5.0,-1.0,7,6,0,0,-1,-1,3,0.3333333333333333,0.2,0.6,0.3333333333333333,-0.26666666666666666
7979,2021/22,2021-10-24,Man United,Liverpool,0,5,A,0,4,A,12.0,19.0,4.0,8.0,6,3,10,8,6,0,1,0,False,0,1,0,AwayWin,0,3,-7.0,-4.0,3,2,6,1,-5,-4,5,0.3333333333333333,0.0,0.42105263157894735,0.625,-0.08771929824561403
7980,2021/22,2021-10-24,West Ham,Tottenham,1,0,H,0,0,D,13.0,7.0,4.0,4.0,2,4,11,4,2,1,0,0,False,1,0,0,HomeWin,3,0,6.0,0.0,-2,7,1,0,1,0,1,0.3076923076923077,0.25,0.5714285714285714,0.0,-0.2637362637362637
7981,2021/22,2021-10-30,Burnley,Brentford,3,1,H,3,0,H,15.0,12.0,6.0,5.0,4,2,7,10,1,1,0,0,False,1,0,0,HomeWin,3,0,3.0,1.0,2,-3,0,0,2,3,4,0.4,0.5,0.4166666666666667,0.2,-0.016666666666666663
7982,2021/22,2021-10-30,Leicester,Arsenal,0,2,A,0,2,A,16.0,9.0,8.0,5.0,7,6,8,11,2,0,0,0,False,0,1,0,AwayWin,0,3,7.0,3.0,1,-3,2,0,-2,-2,2,0.5,0.0,0.5555555555555556,0.4,-0.05555555555555558
7983,2021/22,2021-10-30,Liverpool,Brighton,2,2,D,2,1,H,14.0,9.0,3.0,6.0,5,3,8,5,2,2,0,0,False,0,0,1,Draw,1,1,5.0,-3.0,2,3,0,0,0,1,4,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.3333333333333333,-0.45238095238095233
7984,2021/22,2021-10-30,Man City,Crystal Palace,0,2,A,0,1,A,14.0,8.0,3.0,3.0,7,1,11,11,2,3,1,0,False,0,1,0,AwayWin,0,3,6.0,0.0,6,0,-1,1,-2,-1,2,0.21428571428571427,0.0,0.375,0.6666666666666666,-0.16071428571428573
7985,2021/22,2021-10-30,Newcastle,Chelsea,0,3,A,0,0,D,6.0,19.0,1.0,6.0,0,2,14,12,3,2,0,0,False,0,1,0,AwayWin,0,3,-13.0,-5.0,-2,2,1,0,-3,0,3,0.16666666666666666,0.0,0.3157894736842105,0.5,-0.14912280701754385
7986,2021/22,2021-10-30,Tottenham,Man United,0,3,A,0,1,A,9.0,10.0,0.0,4.0,10,2,12,14,2,3,0,0,False,0,1,0,AwayWin,0,3,-1.0,-4.0,8,-2,-1,0,-3,-1,3,0.0,,0.4,0.75,-0.4
7987,2021/22,2021-10-30,Watford,Southampton,0,1,A,0,1,A,10.0,12.0,4.0,1.0,5,8,16,6,2,2,0,0,False,0,1,0,AwayWin,0,3,-2.0,3.0,-3,10,0,0,-1,-1,1,0.4,0.0,0.08333333333333333,1.0,0.3166666666666667
7988,2021/22,2021-10-31,Aston Villa,West Ham,1,4,A,1,2,A,9.0,21.0,3.0,9.0,3,6,7,13,1,2,1,0,False,0,1,0,AwayWin,0,3,-12.0,-6.0,-3,-6,-1,1,-3,-1,5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.4444444444444444,-0.09523809523809523
7989,2021/22,2021-10-31,Norwich,Leeds,1,2,A,0,0,D,14.0,13.0,3.0,6.0,5,0,14,23,1,4,0,0,False,0,1,0,AwayWin,0,3,1.0,-3.0,5,-9,-3,0,-1,0,3,0.21428571428571427,0.3333333333333333,0.46153846153846156,0.3333333333333333,-0.2472527472527473
7990,2021/22,2021-11-01,Wolves,Everton,2,1,H,2,0,H,10.0,14.0,4.0,5.0,4,3,10,8,1,1,0,0,False,1,0,0,HomeWin,3,0,-4.0,-1.0,1,2,0,0,1,2,3,0.4,0.5,0.35714285714285715,0.2,0.04285714285714287
7991,2021/22,2021-11-05,Southampton,Aston Villa,1,0,H,1,0,H,9.0,14.0,3.0,3.0,10,8,12,12,2,2,0,0,False,1,0,0,HomeWin,3,0,-5.0,0.0,2,0,0,0,1,1,1,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.0,0.11904761904761904
7992,2021/22,2021-11-06,Brentford,Norwich,1,2,A,0,2,A,19.0,9.0,7.0,5.0,6,2,12,13,2,3,0,0,False,0,1,0,AwayWin,0,3,10.0,2.0,4,-1,-1,0,-1,-2,3,0.3684210526315789,0.14285714285714285,0.5555555555555556,0.4,-0.18713450292397665
7993,2021/22,2021-11-06,Brighton,Newcastle,1,1,D,1,0,H,14.0,6.0,5.0,1.0,2,5,16,10,3,4,1,0,False,0,0,1,Draw,1,1,8.0,4.0,-3,6,-1,1,0,1,2,0.35714285714285715,0.2,0.16666666666666666,1.0,0.1904761904761905
7994,2021/22,2021-11-06,Chelsea,Burnley,1,1,D,1,0,H,25.0,5.0,4.0,2.0,14,2,6,9,1,4,0,0,False,0,0,1,Draw,1,1,20.0,2.0,12,-3,-3,0,0,1,2,0.16,0.25,0.4,0.5,-0.24000000000000002
7995,2021/22,2021-11-06,Crystal Palace,Wolves,2,0,H,0,0,D,13.0,4.0,6.0,2.0,4,6,14,13,2,1,0,0,False,1,0,0,HomeWin,3,0,9.0,4.0,-2,1,1,0,2,0,2,0.46153846153846156,0.3333333333333333,0.5,0.0,-0.038461538461538436
7996,2021/22,2021-11-06,Man United,Man City,0,2,A,0,2,A,5.0,16.0,1.0,5.0,1,9,9,12,1,2,0,0,False,0,1,0,AwayWin,0,3,-11.0,-4.0,-8,-3,-1,0,-2,-2,2,0.2,0.0,0.3125,0.4,-0.11249999999999999
7997,2021/22,2021-11-07,Arsenal,Watford,1,0,H,0,0,D,14.0,7.0,6.0,1.0,4,2,6,19,4,2,0,1,False,1,0,0,HomeWin,3,0,7.0,5.0,2,-13,2,-1,1,0,1,0.42857142857142855,0.16666666666666666,0.14285714285714285,0.0,0.2857142857142857
7998,2021/22,2021-11-07,Everton,Tottenham,0,0,D,0,0,D,12.0,8.0,2.0,0.0,4,2,13,17,2,4,1,0,False,0,0,1,Draw,1,1,4.0,2.0,2,-4,-2,1,0,0,0,0.16666666666666666,0.0,0.0,,0.16666666666666666
7999,2021/22,2021-11-07,Leeds,Leicester,1,1,D,1,1,D,18.0,9.0,5.0,3.0,10,5,12,5,1,1,0,0,False,0,0,1,Draw,1,1,9.0,2.0,5,7,0,0,0,0,2,0.2777777777777778,0.2,0.3333333333333333,0.3333333333333333,-0.055555555555555525
8000,2021/22,2021-11-07,West Ham,Liverpool,3,2,H,1,1,D,7.0,16.0,3.0,5.0,3,2,11,6,1,1,0,0,False,1,0,0,HomeWin,3,0,-9.0,-2.0,1,5,0,0,1,0,5,0.42857142857142855,1.0,0.3125,0.4,0.11607142857142855
8001,2021/22,2021-11-20,Aston Villa,Brighton,2,0,H,0,0,D,9.0,6.0,5.0,2.0,5,7,7,13,3,3,0,0,False,1,0,0,HomeWin,3,0,3.0,3.0,-2,-6,0,0,2,0,2,0.5555555555555556,0.4,0.3333333333333333,0.0,0.22222222222222227
8002,2021/22,2021-11-20,Burnley,Crystal Palace,3,3,D,2,3,A,15.0,18.0,9.0,8.0,3,6,14,15,2,3,0,0,False,0,0,1,Draw,1,1,-3.0,1.0,-3,-1,-1,0,0,-1,6,0.6,0.3333333333333333,0.4444444444444444,0.375,0.15555555555555556
8003,2021/22,2021-11-20,Leicester,Chelsea,0,3,A,0,2,A,4.0,16.0,3.0,7.0,3,5,15,8,3,1,0,0,False,0,1,0,AwayWin,0,3,-12.0,-4.0,-2,7,2,0,-3,-2,3,0.75,0.0,0.4375,0.42857142857142855,0.3125
8004,2021/22,2021-11-20,Liverpool,Arsenal,4,0,H,1,0,H,19.0,5.0,9.0,3.0,6,1,15,12,2,0,0,0,False,1,0,0,HomeWin,3,0,14.0,6.0,5,3,2,0,4,1,4,0.47368421052631576,0.4444444444444444,0.6,0.0,-0.12631578947368421
8005,2021/22,2021-11-20,Newcastle,Brentford,3,3,D,2,2,D,23.0,10.0,9.0,4.0,8,2,13,11,2,2,0,0,False,0,0,1,Draw,1,1,13.0,5.0,6,2,0,0,0,0,6,0.391304347826087,0.3333333333333333,0.4,0.75,-0.008695652173913049
8006,2021/22,2021-11-20,Norwich,Southampton,2,1,H,1,1,D,8.0,17.0,4.0,5.0,5,7,8,9,3,2,0,0,False,1,0,0,HomeWin,3,0,-9.0,-1.0,-2,-1,1,0,1,0,3,0.5,0.5,0.29411764705882354,0.2,0.20588235294117646
8007,2021/22,2021-11-20,Watford,Man United,4,1,H,2,0,H,20.0,9.0,7.0,3.0,9,3,7,5,2,1,0,1,False,1,0,0,HomeWin,3,0,11.0,4.0,6,2,1,-1,3,2,5,0.35,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.016666666666666663
8008,2021/22,2021-11-20,Wolves,West Ham,1,0,H,0,0,D,15.0,8.0,5.0,3.0,7,3,6,9,1,1,0,0,False,1,0,0,HomeWin,3,0,7.0,2.0,4,-3,0,0,1,0,1,0.3333333333333333,0.2,0.375,0.0,-0.041666666666666685
8009,2021/22,2021-11-21,Man City,Everton,3,0,H,1,0,H,17.0,4.0,7.0,1.0,7,1,5,7,1,1,0,0,False,1,0,0,HomeWin,3,0,13.0,6.0,6,-2,0,0,3,1,3,0.4117647058823529,0.42857142857142855,0.25,0.0,0.16176470588235292
8010,2021/22,2021-11-21,Tottenham,Leeds,2,1,H,0,1,A,13.0,18.0,4.0,7.0,4,8,11,12,1,4,0,0,False,1,0,0,HomeWin,3,0,-5.0,-3.0,-4,-1,-3,0,1,-1,3,0.3076923076923077,0.5,0.3888888888888889,0.14285714285714285,-0.08119658119658119
8011,2021/22,2021-11-27,Arsenal,Newcastle,2,0,H,0,0,D,24.0,9.0,6.0,5.0,4,4,6,12,1,3,0,0,False,1,0,0,HomeWin,3,0,15.0,1.0,0,-6,-2,0,2,0,2,0.25,0.3333333333333333,0.5555555555555556,0.0,-0.3055555555555556
8012,2021/22,2021-11-27,Brighton,Leeds,0,0,D,0,0,D,20.0,11.0,4.0,4.0,6,1,12,14,1,3,0,0,False,0,0,1,Draw,1,1,9.0,0.0,5,-2,-2,0,0,0,0,0.2,0.0,0.36363636363636365,0.0,-0.16363636363636364
8013,2021/22,2021-11-27,Crystal Palace,Aston Villa,1,2,A,0,1,A,8.0,10.0,3.0,3.0,7,3,12,10,3,3,0,0,False,0,1,0,AwayWin,0,3,-2.0,0.0,4,2,0,0,-1,-1,3,0.375,0.3333333333333333,0.3,0.6666666666666666,0.07500000000000001
